id,assignee,priority_date,symbol,company
CN-111815309-A,"Alipay (Hangzhou) Information Technology Co., Ltd.",28/08/2020,CN,Alipay (Hangzhou) Information Technology
CN-111815309-B,"Alipay (Hangzhou) Information Technology Co., Ltd.",28/08/2020,CN,Alipay (Hangzhou) Information Technology
CN-113222574-B,"Alipay (Hangzhou) Information Technology Co., Ltd., Ant Blockchain Technology (Shanghai) Co., Ltd.",11/05/2021,CN,Alipay (Hangzhou) Information Technology
CA-3084081-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
CA-3084080-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
CA-3061808-C,"Alibaba Group Holding Limited, Changzheng Wei, Ying Yan, Boran Zhao, xuyang song, huabing du, Advantageous New Technologies Co., LTD., Advanced New TECH NOLOGIES Co., LTD.",26/04/2019,CA,Alibaba Group Holding Limited
CA-3083815-C,"Alibaba Group Holding Limited, Honglin QIU, Huabing Du, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/02/2018,CA,Advanced New Technologies Co
CA-3057385-C,"Alibaba Group Holding Limited, Long Cheng, Yanpeng LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",01/03/2019,CA,Advanced New Technologies Co
CA-3061427-C,"Alibaba Group Holding Limited, Changzheng Wei, Ying Yan, Boran Zhao, xuyang song, huabing du, Advantageous New Technologies Co., LTD., Advanced New TECH NOLOGIES Co., LTD.",03/04/2019,CA,Alibaba Group Holding Limited
CA-3044441-C,"Alibaba Group Holding Limited, Danqing HU, Shaorong ZHANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",30/03/2018,CA,Advanced New Technologies Co
CA-3052884-C,"Alibaba Group Holding Limited, Ning Xia, Guilu XIE, Fuxi DENG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/12/2018,CA,Advanced New Technologies Co
CA-3083819-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
CA-3042470-C,"Alibaba Group Holding Limited, Shifeng Wang, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",31/05/2017,CA,Advanced New Technologies Co
CA-3041188-C,"Alibaba Group Holding Limited, Kailai SHAO, Xuming LU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",30/11/2018,CA,Advanced New Technologies Co
CA-3048741-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
CA-3048737-C,"Alibaba Group Holding Limited, Yi Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
CA-3041203-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",16/11/2018,CA,Advanced New Technologies Co
CA-3053938-C,"Alibaba Group Holding Limited, Hao Wu, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/03/2017,CA,Advanced New Technologies Co
CA-3088949-C,"Hao Wu, Alibaba Group Holding Limited, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/03/2017,CA,Advanced New Technologies Co
CA-3057331-C,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
CA-3051025-C,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",17/02/2017,CA,Advanced New Technologies Co
CA-3058013-C,"Alibaba Group Holding Limited, zhiyuan feng, yanpeng Li, Long Cheng, Advantageous New TechNologies Co., LTD., Advanced New Technologies Co., LTD.",29/03/2019,CA,Advanced New Technologies Co
CA-3041208-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",16/11/2018,CA,Advanced New Technologies Co
CA-3084070-C,"Alibaba Group Holding Limited, Xuebing YAN, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",14/02/2018,CA,Advanced New Technologies Co
CA-3034034-C,"Alibaba Group Holding Limited, Yi Li, Zunkui ZHAO, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",19/08/2016,CA,Advanced New Technologies Co
CA-3041220-C,"Alibaba Group Holding Limited, Yixiang Zhang, Shubo LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/11/2018,CA,Advanced New Technologies Co
AU-2018348322-B2,"Advanced New Technologies Co., Ltd.",27/11/2018,AU,Advanced New Technologies Co
CA-3045571-C,"Alibaba Group Holding Limited, Danqing HU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/05/2018,CA,Advanced New Technologies Co
CA-3045725-C,"Alibaba Group Holding Limited, Danqing HU, Sen Lin, Junliang Zhang, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/05/2018,CA,Advanced New Technologies Co
CA-3061265-C,"Alibaba Group Holding Limited, Changzheng Wei, Ying Yan, Boran Zhao, xuyang song, huabing du, Advantageous New Technologies Co., LTD., Advanced New TECH NOLOGIES Co., LTD.",03/04/2019,CA,Alibaba Group Holding Limited
CA-3041163-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",16/11/2018,CA,Advanced New Technologies Co
CA-3051287-C,"Alibaba Group Holding Limited, Yanpeng LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/12/2018,CA,Advanced New Technologies Co
CA-3057393-C,"Alibaba Group Holding Limited, Yanpeng LI, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",04/03/2019,CA,Advanced New Technologies Co
CA-3084086-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/06/2018,CA,Advanced New Technologies Co
CA-3084084-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/06/2018,CA,Advanced New Technologies Co
CA-3084081-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
CA-3084080-A1,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",03/04/2018,CA,Advanced New Technologies Co
CA-3087319-A1,"Alibaba Group Holding Limited, Xinying YANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",21/05/2018,CA,Advanced New Technologies Co
CA-3083815-A1,"Alibaba Group Holding Limited, Honglin QIU, Huabing Du, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/02/2018,CA,Advanced New Technologies Co
AU-2019204722-A1,"Advanced New Technologies Co., Ltd.",28/03/2019,AU,Advanced New Technologies Co
CA-3044441-A1,"Alibaba Group Holding Limited, Danqing HU, Shaorong ZHANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",30/03/2018,CA,Advanced New Technologies Co
CA-3087296-A1,"Alibaba Group Holding Limited, Xinying YANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",08/06/2018,CA,Advanced New Technologies Co
CA-3084086-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/06/2018,CA,Advanced New Technologies Co
CA-3083802-C,"Alibaba Group Holding Limited, Jiyuan Wang, Huabing Du, Xuebing Yan, Advantageous New TechNologies Co., LTD., Advanced New Technologies Co., LTD.",29/05/2018,CA,Advanced New Technologies Co
CA-3045634-A1,"Alibaba Group Holding Limited, Danqing HU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/05/2018,CA,Advanced New Technologies Co
CA-3087309-A1,"Alibaba Group Holding Limited, Jiyuan WANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/06/2018,CA,Advanced New Technologies Co
CA-3084076-A1,"Alibaba Group Holding Limited, Honglin QIU, Huabing Du, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",27/02/2018,CA,Advanced New Technologies Co
CA-3083802-A1,"Alibaba Group Holding Limited, Jiyuan Wang, Huabing Du, Xuebing Yan, Advantageous New TechNologies Co., LTD., Advanced New Technologies Co., LTD.",29/05/2018,CA,Advanced New Technologies Co
CA-3048740-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2017,CA,Advanced New Technologies Co
CA-3051065-C,"Alibaba Group Holding Limited, Honglin QIU, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",17/02/2017,CA,Advanced New Technologies Co
CA-3039818-C,"Alibaba Group Holding Limited, Ning Li, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",08/03/2017,CA,Advanced New Technologies Co
CA-3055108-C,"Alibaba Group Holding Limited, Guilu XIE, Ning Xia, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",28/03/2019,CA,Advanced New Technologies Co
CA-3087309-C,"Alibaba Group Holding Limited, Jiyuan WANG, Advantageous New Technologies Co., Ltd., Advanced New Technologies Co., Ltd.",29/06/2018,CA,Advanced New Technologies Co
AU-2019221574-B2,"Advanced New Technologies Co., Ltd.",14/02/2018,AU,Advanced New Technologies Co
TW-I709320-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",16/11/2018,TW,
EP-3553725-A1,Alibaba Group Holding Limited,06/12/2016,EP,Alibaba Group Holding Limited
EP-3893180-A1,"Advanced New Technologies Co., Ltd.",06/12/2016,EP,Advanced New Technologies Co
EP-3695362-A2,Alibaba Group Holding Limited,11/09/2019,EP,Alibaba Group Holding Limited
AU-2020204535-A1,"Advanced New Technologies Co., Ltd.",16/11/2018,AU,Advanced New Technologies Co
AU-2019282850-A1,"Advanced New Technologies Co., Ltd.",08/06/2018,AU,Advanced New Technologies Co
AU-2019204729-A1,"Advanced New Technologies Co., Ltd.",03/04/2019,AU,Advanced New Technologies Co
EP-3613170-A2,Alibaba Group Holding Limited,03/04/2019,EP,Alibaba Group Holding Limited
JP-2019160312-A,"International Business Machine Corporation Internature Business MachinsS Corporation, International Business Maschines Corporation, International Business Machine Machine Issue",06/03/2018,JP,
EP-3701666-A2,Alibaba Group Holding Limited,05/09/2019,EP,Alibaba Group Holding Limited
AU-2019203641-A1,"Advanced New Technologies Co., Ltd.",30/03/2018,AU,Advanced New Technologies Co
EP-3571654-A1,Alibaba Group Holding Limited,30/03/2018,EP,Alibaba Group Holding Limited
EP-3607728-A2,Alibaba Group Holding Limited,01/03/2019,EP,Alibaba Group Holding Limited
AU-2019203848-A1,"Advanced New Technologies Co., Ltd.",01/03/2019,AU,Advanced New Technologies Co
TW-202101440-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",28/06/2019,TW,
EP-3673620-A2,Alibaba Group Holding Limited,11/07/2019,EP,Alibaba Group Holding Limited
EP-3610450-A2,Alibaba Group Holding Limited,28/03/2019,EP,Alibaba Group Holding Limited
AU-2019228483-A1,"Advanced New Technologies Co., Ltd.",27/02/2018,AU,Advanced New Technologies Co
EP-3701483-A1,Alibaba Group Holding Limited,27/02/2018,EP,Alibaba Group Holding Limited
AU-2020210283-A1,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
EP-3779844-A1,"Advanced New Technologies Co., Ltd.",14/09/2018,EP,Advanced New Technologies Co
EP-3642753-A2,Alibaba Group Holding Limited,26/04/2019,EP,Alibaba Group Holding Limited
EP-3816910-A1,"Advanced New Technologies Co., Ltd.",25/10/2018,EP,Advanced New Technologies Co
EP-3777093-A2,"Advanced New Technologies Co., Ltd.",27/07/2018,EP,Advanced New Technologies Co
TW-202112115-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",05/09/2019,TW,
AU-2019248524-A1,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
EP-3701413-A1,Alibaba Group Holding Limited,03/04/2018,EP,Alibaba Group Holding Limited
EP-3701463-A1,Alibaba Group Holding Limited,10/05/2018,EP,Alibaba Group Holding Limited
EP-3816918-A1,"Advanced New Technologies Co., Ltd.",12/12/2018,EP,Advanced New Technologies Co
EP-3701672-A1,Alibaba Group Holding Limited,03/04/2018,EP,Alibaba Group Holding Limited
AU-2019248542-A1,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
AU-2019294726-A1,"Advanced New Technologies Co., Ltd.",27/06/2018,AU,Advanced New Technologies Co
EP-3701673-A1,Alibaba Group Holding Limited,27/06/2018,EP,Alibaba Group Holding Limited
AU-2019292928-A1,"Advanced New Technologies Co., Ltd.",27/06/2018,AU,Advanced New Technologies Co
EP-3701700-A1,Alibaba Group Holding Limited,27/06/2018,EP,Alibaba Group Holding Limited
EP-3701466-A1,Alibaba Group Holding Limited,10/05/2018,EP,Alibaba Group Holding Limited
WO-2020258846-A1,"Innovation Advanced Technology Co., Ltd.",28/06/2019,WO,
WO-2020220760-A1,"Innovation Advanced Technology Co., Ltd.",29/04/2019,WO,
WO-2021017438-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
EP-3688618-A2,Alibaba Group Holding Limited,05/09/2019,EP,Alibaba Group Holding Limited
TW-I741314-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/10/2018,TW,
TW-I771604-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/12/2018,TW,
TW-202107315-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
EP-3814948-A1,"Advanced New Technologies Co., Ltd.",02/07/2019,EP,Advanced New Technologies Co
EP-3732857-A2,Alibaba Group Holding Limited,02/07/2019,EP,Alibaba Group Holding Limited
EP-3788523-A1,"Advanced New Technologies Co., Ltd.",02/07/2019,EP,Advanced New Technologies Co
TW-I771618-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/03/2019,TW,
AU-2020270456-A1,"Advanced New Technologies Co., Ltd.",30/03/2018,AU,Advanced New Technologies Co
TW-I728654-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/05/2019,TW,
TW-202118274-A,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",05/09/2019,TW,
TW-I737183-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/07/2019,TW,
EP-3968567-A1,"Alipay (Hangzhou) Information Technology Co., Ltd.",11/09/2020,EP,Alipay (Hangzhou) Information Technology
TW-I732620-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",02/09/2019,TW,
EP-3761554-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
AU-2021200420-A1,"Advanced New Technologies Co., Ltd.",28/03/2017,AU,Advanced New Technologies Co
AU-2020289748-A1,"Advanced New Technologies Co., Ltd.",31/05/2017,AU,Advanced New Technologies Co
EP-3734489-A1,"Advanced New Technologies Co., Ltd.",21/08/2018,EP,Advanced New Technologies Co
EP-3816923-A1,"Advanced New Technologies Co., Ltd.",31/10/2018,EP,Advanced New Technologies Co
EP-3813292-A1,"Advanced New Technologies Co., Ltd.",12/11/2018,EP,Advanced New Technologies Co
EP-3816916-A1,"Advanced New Technologies Co., Ltd.",14/11/2018,EP,Advanced New Technologies Co
RU-2745518-C9,"Edanst New Teknolojiz KO., LTD.",13/12/2018,RU,
TW-I768163-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/01/2018,TW,
EP-3819850-A1,"Advanced New Technologies Co., Ltd.",21/12/2018,EP,Advanced New Technologies Co
WO-2021017427-A1,"Innovation Advanced Technology Co., Ltd.",01/08/2019,WO,
AU-2019202832-B2,"Advanced New Technologies Co., Ltd.",31/01/2019,AU,Advanced New Technologies Co
EP-3855677-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3862958-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3771144-A1,Nchain Holdings Limited,29/07/2016,EP,nChain Holdings Limited
EP-3748903-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3754901-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3764589-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
TW-I743881-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",05/09/2019,TW,
AU-2019101605-A4,"Advanced New Technologies Co., Ltd.",17/02/2017,AU,Advanced New Technologies Co
AU-2019101567-A4,"Advanced New Technologies Co., Ltd.",24/03/2017,AU,Advanced New Technologies Co
AU-2019101606-A4,"Advanced New Technologies Co., Ltd.",28/02/2017,AU,Advanced New Technologies Co
AU-2019101613-A4,"Advanced New Technologies Co., Ltd.",28/03/2017,AU,Advanced New Technologies Co
TW-I721699-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",28/03/2019,TW,
TW-I723658-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",01/03/2019,TW,
AU-2019292928-B2,"Advanced New Technologies Co., Ltd.",27/06/2018,AU,Advanced New Technologies Co
AU-2019294726-B2,"Advanced New Technologies Co., Ltd.",27/06/2018,AU,Advanced New Technologies Co
AU-2019248542-B2,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
AU-2019248524-C1,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
AU-2019248524-B2,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
TW-I761879-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",05/09/2019,TW,
AU-2019207311-B2,"Advanced New Technologies Co., Ltd.",26/04/2019,AU,Advanced New Technologies Co
TW-I718662-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",30/11/2018,TW,
AU-2020210283-B2,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
TW-I724391-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/10/2018,TW,
AU-2018347199-B2,"Advanced New Technologies Co., Ltd.",13/12/2018,AU,Advanced New Technologies Co
AU-2019228483-B2,"Advanced New Technologies Co., Ltd.",27/02/2018,AU,Advanced New Technologies Co
TW-I737944-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",27/02/2018,TW,
AU-2019204722-B2,"Advanced New Technologies Co., Ltd.",28/03/2019,AU,Advanced New Technologies Co
TW-I737165-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",28/06/2019,TW,
AU-2018347205-B2,"Advanced New Technologies Co., Ltd.",28/12/2018,AU,Advanced New Technologies Co
AU-2018347205-C1,"Advanced New Technologies Co., Ltd.",28/12/2018,AU,Advanced New Technologies Co
TW-I710979-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",03/04/2018,TW,
AU-2019203848-B2,"Advanced New Technologies Co., Ltd.",01/03/2019,AU,Advanced New Technologies Co
TW-I715892-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",27/06/2018,TW,
TW-I714179-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",21/12/2018,TW,
AU-2019204729-B2,"Advanced New Technologies Co., Ltd.",03/04/2019,AU,Advanced New Technologies Co
TW-I746905-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",27/06/2018,TW,
AU-2020204535-B2,"Advanced New Technologies Co., Ltd.",16/11/2018,AU,Advanced New Technologies Co
TW-I733057-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",23/11/2017,TW,
TW-I734949-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",08/06/2018,TW,
AU-2018347192-B2,"Advanced New Technologies Co., Ltd.",16/11/2018,AU,Advanced New Technologies Co
AU-2019204019-B2,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
ES-2879907-T3,Advanced New Technologies Co Ltd,28/12/2018,ES,Advanced New Technologies Co
ES-2847170-T3,Advanced New Technologies Co Ltd,29/09/2017,ES,Advanced New Technologies Co
AU-2019248525-B2,"Advanced New Technologies Co., Ltd.",03/04/2018,AU,Advanced New Technologies Co
TW-I723261-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/09/2017,TW,
TW-I714845-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/07/2017,TW,
AU-2018278316-B2,"Advanced New Technologies Co., Ltd.",31/05/2017,AU,Advanced New Technologies Co
TW-I713353-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/07/2017,TW,
AU-2018348329-B2,"Advanced New Technologies Co., Ltd.",30/11/2018,AU,Advanced New Technologies Co
AU-2019295815-C1,"Advanced New Technologies Co., Ltd.",29/06/2018,AU,Advanced New Technologies Co
AU-2019295815-B2,"Advanced New Technologies Co., Ltd.",29/06/2018,AU,Advanced New Technologies Co
AU-2018243075-B2,"Advanced New Technologies Co., Ltd.",28/03/2017,AU,Advanced New Technologies Co
AU-2018240272-B2,"Advanced New Technologies Co., Ltd.",24/03/2017,AU,Advanced New Technologies Co
ES-2866161-T3,Advanced New Technologies Co Ltd,26/07/2017,ES,Advanced New Technologies Co
ES-2842976-T3,Advanced New Technologies Co Ltd,16/11/2018,ES,Advanced New Technologies Co
AU-2018246109-B2,"Advanced New Technologies Co., Ltd.",29/03/2017,AU,Advanced New Technologies Co
ES-2864179-T3,Advanced New Technologies Co Ltd,29/12/2018,ES,Advanced New Technologies Co
TW-I737200-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
TW-I752284-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/05/2018,TW,
TW-I732159-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",17/05/2018,TW,
TW-I753228-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/06/2018,TW,
AU-2018222076-B2,"Advanced New Technologies Co., Ltd.",17/02/2017,AU,Advanced New Technologies Co
TW-I724460-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",14/12/2018,TW,
TW-I720727-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/03/2019,TW,
ES-2837395-T3,Advanced New Technologies Co Ltd,25/05/2017,ES,Advanced New Technologies Co
ES-2870657-T3,Advanced New Technologies Co Ltd,21/12/2018,ES,Advanced New Technologies Co
ES-2841828-T3,Advanced New Technologies Co Ltd,24/05/2017,ES,Advanced New Technologies Co
ES-2809205-T3,Advanced New Technologies Co Ltd,14/07/2017,ES,Advanced New Technologies Co
TW-I710978-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/05/2018,TW,
TW-I740392-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
AU-2018347193-B2,"Advanced New Technologies Co., Ltd.",16/11/2018,AU,Advanced New Technologies Co
ES-2880448-T3,Advanced New Technologies Co Ltd,10/03/2017,ES,Advanced New Technologies Co
TW-I736705-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",08/03/2017,TW,
WO-2021042885-A1,"Innovation Advanced Technology Co., Ltd.",05/09/2019,WO,
TW-I727115-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/03/2017,TW,
WO-2021000420-A1,"Advanced New Technologies Co., Ltd.",02/07/2019,WO,Advanced New Technologies Co
WO-2021000419-A1,"Advanced New Technologies Co., Ltd.",02/07/2019,WO,Advanced New Technologies Co
ES-2859560-T3,Advanced New Technologies Co Ltd,17/02/2017,ES,Advanced New Technologies Co
WO-2021017441-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
EP-3813321-A1,"Advanced New Technologies Co., Ltd.",31/10/2018,EP,Advanced New Technologies Co
ES-2809170-T3,Advanced New Technologies Co Ltd,24/11/2016,ES,Advanced New Technologies Co
EP-3860037-A1,Nchain Holdings Limited,23/02/2016,EP,nChain Holdings Limited
EP-3860087-A1,"Advanced New Technologies Co., Ltd.",10/05/2018,EP,Advanced New Technologies Co
WO-2021042880-A1,"Innovation Advanced Technology Co., Ltd.",05/09/2019,WO,
EP-3813000-A1,"Advanced New Technologies Co., Ltd.",30/11/2018,EP,Advanced New Technologies Co
AU-2018347203-B2,"Advanced New Technologies Co., Ltd.",28/12/2018,AU,Advanced New Technologies Co
TW-I732463-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
TW-I712976-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",14/02/2018,TW,
AU-2017312177-B2,"Advanced New Technologies Co., Ltd.",19/08/2016,AU,Advanced New Technologies Co
WO-2020258848-A1,"Innovation Advanced Technology Co., Ltd.",28/06/2019,WO,
AU-2018348322-C1,"Advanced New Technologies Co., Ltd.",27/11/2018,AU,Advanced New Technologies Co
TW-I733328-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",28/06/2019,TW,
TW-I720596-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",23/11/2018,TW,
WO-2021008122-A1,"Innovation Advanced Technology Co., Ltd.",15/07/2019,WO,
TW-I727226-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",27/07/2018,TW,
EP-3720045-A1,Alibaba Group Holding Limited,29/06/2018,EP,Alibaba Group Holding Limited
TW-I730654-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",30/08/2019,TW,
WO-2020238255-A1,"Innovation Advanced Technology Co., Ltd.",30/05/2019,WO,
WO-2021017433-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
TW-I729719-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",31/07/2019,TW,
WO-2021017436-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
AU-2019204054-C1,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
AU-2019204054-B2,"Advanced New Technologies Co., Ltd.",29/05/2018,AU,Advanced New Technologies Co
RU-2765611-C2,"Edanst New Teknolojiz KO., LTD.",29/05/2018,RU,
ES-2859569-T3,Advanced New Technologies Co Ltd,27/11/2018,ES,Advanced New Technologies Co
WO-2021008123-A1,"Innovation Advanced Technology Co., Ltd.",15/07/2019,WO,
WO-2020244231-A1,"Innovation Advanced Technology Co., Ltd.",03/06/2019,WO,
TW-I729489-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/11/2018,TW,
TW-I709058-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",29/06/2018,TW,
TW-I717028-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",12/12/2018,TW,
WO-2021017421-A1,"Innovation Advanced Technology Co., Ltd.",31/07/2019,WO,
AU-2021201911-B2,"Advanced New Technologies Co., Ltd.",14/03/2019,AU,Advanced New Technologies Co
TW-I720724-B,"Cayman Islands Commercial Innovation Advanced Technology Co., Ltd.",26/03/2019,TW,
EP-3812920-A1,"Advanced New Technologies Co., Ltd.",23/11/2018,EP,Advanced New Technologies Co
